"नमस्ते","హలో"
"नमस्ते","హాయ్"
"अरे","హే"
"अलविदा","వీడ్కోలు"
"अलविदा","బై"
"स्वागत","స్వాగతం"
"सुबह","ఉదయం"
"दोपहर","మధ్యాహ్నం"
"शाम","సాయంత్రం"
"रात","రాత్రి"
"शुभ प्रभात","శుభోదయం"
"शुभ दोपहर","శుభ మధ్యాహ్నం"
"शुभ संध्या","శుభ సాయంత్రం"
"शुभ रात्रि","గుడ్ నైట్"
"बाद में मिलते हैं।","తరువాత కలుద్దాం."
"अपना ध्यान रखना।","జాగ్రత్త వహించండి."
"क्या","ఏమి"
"कब","ఎప్పుడు"
"कहाँ","ఎక్కడ"
"कौन","WHO"
"क्यों","ఎందుకు"
"कैसे","ఎలా"
"क्या आप?","మీరు?"
"आपका क्या नाम है?","మీ పేరు ఏమిటి?"
"आप क्या कर रहे हो?","మీరు ఏమి చేస్తున్నారు?"
"ये वक़्त क्या है?","ఇది ఏ సమయం?"
"आप कहाँ से हैं?","మీరు ఎక్కడ నుండి వచ్చారు?"
"आपका दिन कैसा रहा?","మీ రోజు ఎలా ఉంది?"
"क्या चल रहा है?","ఏమిటి?"
"आपका क्या मतलब है?","మీ ఉద్దేశ్యం ఏమిటి?"
"क्या आपको यकीन है?","మీకు ఖచ్చితంగా తెలుసా?"
"आप क्या सोचते हैं?","మీరు ఏమనుకుంటున్నారు?"
"क्या हम बात कर सकते हैं?","మనం మాట్లాడగలమా?"
"क्या हुआ?","ఏమి జరిగింది?"
"तुम ठीक हो?","మీరు బాగున్నారా?"
"हाँ","అవును"
"नहीं","లేదు"
"ठीक है","సరే"
"ठीक है","సరే"
"ठंडा","కూల్"
"महान","గొప్పది"
"अच्छा","మంచిది"
"खराब","చెడ్డది"
"शायद","బహుశా"
"ज़रूर","ఖచ్చితంగా"
"कभी नहीं","ఎప్పుడూ"
"हमेशा","ఎల్లప్పుడూ"
"बिल्कुल।","కోర్సు యొక్క."
"मैं सहमत हूं।","నేను అంగీకరిస్తున్నాను."
"मैं असहमत हूं।","నేను అంగీకరించలేదు."
"कोई बात नहीं।","సమస్య లేదు."
"सुनने में तो अच्छा लगता है।","బాగుంది."
"वह एक अच्छा विचार है।","అది మంచి ఆలోచన."
"मैं","i"
"आप","మీరు"
"वह","అతను"
"वह","ఆమె"
"हम","మేము"
"वे","వారు"
"मुझे","నేను"
"उसे","ఆయన"
"उसकी","ఆమె"
"हम","మాకు"
"उन्हें","వాటిని"
"मेरा","నా"
"आपका","మీ"
"उसका","అతని"
"हमारा","మా"
"उनका","వారి"
"दोस्त","స్నేహితుడు"
"दोस्त","స్నేహితులు"
"परिवार","కుటుంబం"
"माँ","తల్లి"
"पिता","తండ్రి"
"बहन","సోదరి"
"भाई","సోదరుడు"
"प्यार","ప్రేమ"
"बच्चा","బేబీ"
"महोदय","సర్"
"महोदया","మేడమ్"
"घर","హోమ్"
"काम","పని"
"विद्यालय","పాఠశాల"
"कॉलेज","కళాశాల"
"कार्यालय","కార్యాలయం"
"यहाँ","ఇక్కడ"
"वहाँ","అక్కడ"
"जगह","స్థలం"
"शहर","నగరం"
"देश","దేశం"
"दुनिया","ప్రపంచం"
"समय","సమయం"
"आज","ఈ రోజు"
"कल","రేపు"
"कल","నిన్న"
"अब","ఇప్పుడు"
"बाद में","తరువాత"
"जल्द ही","త్వరలో"
"मिनट","నిమిషం"
"घंटा","గంట"
"दिन","రోజు"
"सप्ताह","వారం"
"महीना","నెల"
"वर्ष","సంవత్సరం"
"संदेश","సందేశం"
"मूलपाठ","వచనం"
"तस्वीर","ఫోటో"
"वीडियो","వీడియో"
"गाना","పాట"
"चलचित्र","సినిమా"
"खेल","ఆట"
"खाना","ఆహారం"
"पानी","నీరు"
"चाय","టీ"
"कॉफी","కాఫీ"
"नाम","పేరు"
"संख्या","సంఖ్య"
"धन","డబ్బు"
"मदद","సహాయం"
"संकट","సమస్య"
"विचार","ఆలోచన"
"चीज़","విషయం"
"चीज़ें","విషయాలు"
"ज़िंदगी","జీవితం"
"काम","ఉద్యోగం"
"कार","కారు"
"बाइक","బైక్"
"बस","బస్సు"
"रेलगाड़ी","రైలు"
"जाना","వెళ్ళు"
"आना","రండి"
"देखना","చూడండి"
"देखना","చూడండి"
"घड़ी","చూడండి"
"सुनना","వినండి"
"खाओ","తినండి"
"पीना","పానీయం"
"नींद","నిద్ర"
"इंतज़ार","వేచి ఉండండి"
"बात करना","చర్చ"
"बोलना","మాట్లాడండి"
"कहना","చెప్పండి"
"कहना","చెప్పండి"
"पूछना","అడగండి"
"उत्तर","సమాధానం"
"जानना","తెలుసు"
"सोचना","ఆలోచించండి"
"समझना","అర్థం చేసుకోండి"
"अर्थ","సగటు"
"खेल","ఆడండి"
"पसंद","ఇష్టం"
"घृणा","ద్వేషం"
"चाहना","కావాలి"
"ज़रूरत","అవసరం"
"देना","ఇవ్వండి"
"लेना","తీసుకోండి"
"भेजना","పంపండి"
"प्राप्त करें","స్వీకరించండి"
"पुकारना","కాల్"
"मिलो","కలుసుకోండి"
"शुरू","ప్రారంభించండి"
"रुकना","ఆపు"
"खत्म करना","ముగించు"
"कोशिश","ప్రయత్నించండి"
"करना","చేయండి"
"बनाना","చేయండి"
"खुश","సంతోషంగా ఉంది"
"उदास","విచారంగా ఉంది"
"गुस्सा","కోపం"
"थका हुआ","అలసిపోతుంది"
"भूखा","ఆకలితో"
"व्यस्त","బిజీ"
"मुक्त","ఉచితం"
"नया","క్రొత్తది"
"पुराना","పాత"
"बड़ा","పెద్దది"
"छोटा","చిన్నది"
"लंबा","లాంగ్"
"छोटा","చిన్నది"
"गर्म","వేడి"
"ठंडा","చలి"
"अच्छा","బాగుంది"
"सुंदर","అందమైన"
"बहुत बढ़िया","అద్భుతం"
"अद्भुत","అమేజింగ్"
"वास्तव में","నిజంగా"
"बहुत","చాలా"
"इसलिए","కాబట్టి"
"बहुत","చాలా"
"तब","అప్పుడు"
"कभी-कभी","కొన్నిసార్లు"
"अक्सर","తరచుగా"
"दोबारा","మళ్ళీ"
"तेज़","వేగంగా"
"धीमा","నెమ్మదిగా"
"जल्दी","ప్రారంభంలో"
"देर","ఆలస్యంగా"
"और","మరియు"
"लेकिन","కానీ"
"या","లేదా"
"क्योंकि","ఎందుకంటే"
"अगर","ఉంటే"
"के लिए","కోసం"
"में","ఇన్"
"पर","ఆన్"
"पर","వద్ద"
"को","to"
"साथ","తో"
"से","నుండి"
"के बारे में","గురించి"
"का","యొక్క"
"मैं ठीक हूं आपका धन्यवाद।","నేను బాగున్నాను, ధన్యవాదాలు."
"मेरा नाम है...","నా పేరు ..."
"आपसे मिलकर अच्छा लगा।","మిమ్మల్ని కలవడం ఆనందంగా ఉంది."
"मुझे माफ़ करें।","నన్ను క్షమించండి."
"मैं यहां से आया हूं...","నేను నుండి ..."
"क्या आप मेरी मदद कर सकते हैं?","మీరు నాకు సహాయం చేయగలరా?"
"मुझें नहीं पता।","నాకు తెలియదు."
"मैं नहीं समझता।","నాకు అర్థం కాలేదు."
"चल दर।","వెళ్దాం."
"ज्यादा कुछ नहीं।","పెద్దగా ఏమీ లేదు."
"यह अच्छा था।","ఇది మంచిది."
"मुझे प्यास लगी है।","నాకు దాహం ఉంది."
"टॉयलेट कहां है?","రెస్ట్‌రూమ్ ఎక్కడ ఉంది?"
"मुझे आराम करने की ज़रूरत है।","నేను విశ్రాంతి తీసుకోవాలి."
"बाद में बात करते हैं।","తరువాత మీతో మాట్లాడండి."
"रास्ते में हूं।","నా మార్గంలో."
"सही हो।","వెంటనే తిరిగి ఉండండి."
"अजीब बात है।","అది ఫన్నీ."
"यह बहुत अच्छा है!","అది చాలా బాగుంది!"
"अरे बाप रे!","ఓహ్ మై గాడ్!"
"बधाई हो!","అభినందనలు!"
"जन्मदिन की शुभकामनाएँ!","పుట్టినరోజు శుభాకాంక్షలు!"
"आपकी याद आ रही है।","నేను మిస్ మిస్."
"मुझे तुमसे प्यार है।","నేను నిన్ను ప్రేమిస్తున్నాను."
"मुझे कॉल करो।","నన్ను పిలవండి."
"मुझे विषय दें।","నాకు టెక్స్ట్ చేయండి."
"आज का क्या प्रोग्राम है?","ఈ రోజు మీ ప్రణాళికలు ఏమిటి?"
"क्या आप कल खाली है?","మీరు రేపు స్వేచ్ఛగా ఉన్నారా?"
"मुझे उसकी उम्मीद है।","నేను దాని కోసం ఎదురు చూస్తున్నాను."
"यह बहुत आवश्यक है।","ఇది అత్యవసరం."
"चिंता मत करो।","చింతించకండి."
"कोई बात नहीं।","ఇది సరే."
"वह आश्चर्यजनक है!","ఇది అద్భుతమైనది!"
"मैं बहुत खुश हूं।","నేను చాలా సంతోషంగా ఉన్నాను."
"मैं बहुत दुखी हूँ।","నేను చాలా విచారంగా ఉన్నాను."
"मैं उत्साहित हूं।","నేను సంతోషిస్తున్నాను."
"मुझे ऊबन हो चुकी है।","నేను విసుగు చెందాను."
"मुजे जाना है।","నేను వెళ్ళాలి."
"मैं वहां रहूंगा।","నేను అక్కడ ఉంటాను."
"मुझे मदद की ज़रूरत है।","నాకు సహాయం కావాలి."
"एक पल इंतज़ार करें।","ఒక్క క్షణం వేచి ఉండండి."
"मैं सिर्फ मजाक कर रहा हूं।","నేను తమాషా చేస్తున్నాను."
"मुझे यकीन नहीं है।","నాకు ఖచ్చితంగా తెలియదు."
"मुझे पता नहीं है।","నాకు తెలియదు."
"यह खूबसूरत है।","ఇది అందంగా ఉంది."
"यह स्वादिष्ट है।","ఇది రుచికరమైనది."
"मैं बीमार महसूस कर रहा हूं।","నేను అనారోగ్యంతో ఉన్నాను."
"जल्द स्वस्थ हो जाओ।","త్వరగా బాగుపడండి."
"हम कहाँ जा रहे हैं?","మేము ఎక్కడికి వెళ్తున్నాము?"
"मैं हार गया हूं।","నేను కోల్పోయాను."
"क्या आप उसे दोहरा सकते हैं?","మీరు దానిని పునరావృతం చేయగలరా?"
"धीरे बोलो।","నెమ్మదిగా మాట్లాడండి."
"यह क्या है?","ఇది ఏమిటి?"
"यह कितने का है?","ఇది ఎంత?"
"मैं इसे ले जाऊँगा।","నేను తీసుకుంటాను."
"क्या आपके पास यह दूसरे रंग में है?","మీకు ఇది మరొక రంగులో ఉందా?"
"जहां मुझे मिल सकता है...?","నేను ఎక్కడ కనుగొనగలను ...?"
"मैं बस देख रहा हूँ।","నేను చూస్తున్నాను."
"आपका दिन अच्छा रहे!","గొప్ప రోజు!"
"आप भी!","మీరు కూడా!"
"आपको कामयाबी मिले!","అదృష్టం!"
"ज़ोर-ज़ोर से हंसना","lol"
"बीआरबी","brb"
"ओएमडब्ल्यू","OMW"
"बीटीडब्ल्यू","btw"
"इमो","IMO"
"बाद में बात करता हूं","TTYL"
"आंदोलन","idk"
"यथाशीघ्र","ASAP"
"फोमो","ఫోమో"
"बकरी","మేక"
"जगमगाता","వెలిగించండి"
"मोड़ना","ఫ్లెక్స్"
"नमकीन","ఉప్పగా"
"टोपी","టోపీ"
"बधाई","అభినందనలు"
"धन्यवाद","ధన్యవాదాలు"
"सुड़कना","sup"
"यो","యో"
"दोस्त","వాసి"
"भाई","బ్రో"
"आई","సిస్"
"आदमी","మనిషి"
"महिला","స్త్రీ"
"लड़की","అమ్మాయి"
"लड़का","అబ్బాయి"
"व्यक्ति","వ్యక్తి"
"लोग","ప్రజలు"
"पल","క్షణం"
"रास्ता","మార్గం"
"भाग","భాగం"
"समूह","సమూహం"
"कंपनी","కంపెనీ"
"सवाल","ప్రశ్న"
"तथ्य","వాస్తవం"
"कहानी","కథ"
"किताब","పుస్తకం"
"संगीत","సంగీతం"
"कला","కళ"
"छवि","చిత్రం"
"चित्र","చిత్రం"
"रंग","రంగు"
"वायु","గాలి"
"आग","అగ్ని"
"धरती","భూమి"
"सूरज","సూర్యుడు"
"चंद्रमा","చంద్రుడు"
"तारा","స్టార్"
"आकाश","ఆకాశం"
"समुद्र","సముద్రం"
"नदी","నది"
"पर्वत","పర్వతం"
"पेड़","చెట్టు"
"फूल","పువ్వు"
"जानवर","జంతువు"
"कुत्ता","కుక్క"
"बिल्ली","పిల్లి"
